INT	STRING	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	FLOAT	FLOAT	INT	FLOAT	FLOAT	INT	FLOAT	FLOAT	INT	FLOAT	FLOAT
30082	境界战场	t_huiyi_sub_name_30082	3	为了拯救一次又一次被摧毁的训练场，节省高昂的训练场维修费用，阿紫协助总部重新定义了一个境界，既可以满足妖妄之梦的梦境作战训练，同时对奈亚酱和黑色射手这种无逻辑定义伙伴的输出有稳定的保障	t_huiyi_sub_lang_30082	90010215	90010204	90010213	90010207		4	4	480	192	9	0.5	0.2						
30083	无法跨越	t_huiyi_sub_name_30083	3	狂姗能力能够让我回到过去，但是实际上即便是回到过去也仅仅是在这个时空上的回到过去，她可以使我在时间线上进行较短的穿越，但是显然空间壁垒是狂姗不能打破的	t_huiyi_sub_lang_30083	90010501	90010100				2	32	990	396	34	0.5	0.2						
30084	优雅不污	t_huiyi_sub_name_30084	3	女武神和阿丝奈是那种相见恨晚的关系，遇到彼此之前她们一直对周围那些不检点或是气场不足的其他战斗妹子很失望，这种互相欣赏让我有了一种她们俩要百合的错觉	t_huiyi_sub_lang_30084	90010500	90010024				2	1	9900	3960	6	0.5	0.2						
30085	神圣之力	t_huiyi_sub_name_30085	3	之前星际议会委托的星际审判代言人，因为除去其他有关神族的定义，这三位跟其他人相比更像是有朝气同时又不失威严的正义化身，但是之后的事情就是另外一个故事了	t_huiyi_sub_lang_30085	90010500	90010036	90010024			3	1	10200	4080	6	0.5	0.2	26	4	0			
30086	双枪舞	t_huiyi_sub_name_30086	3	双枪少女的偶像之路是配合蝴蝶的歌去跳宅舞哟~当然双枪是不装填的，否则会出直播事故的	t_huiyi_sub_lang_30086	90010504	90010406				2	32	1140	456	34	0.5	0.2						
30087	长裙万岁	t_huiyi_sub_name_30087	3	女仆长：“不要瞎说哟，我这裙子在女仆们中间百分百算是比较短的~”	t_huiyi_sub_lang_30087	90010400	90010405				2	32	1140	456	34	0.5	0.2						
30088	各尽不同	t_huiyi_sub_name_30088	3	同样都是这种有温度的颜色，为什么战斗方式差的那么多嘞~不过只要是萌妹子就好了吧	t_huiyi_sub_lang_30088	90010502	90010401				2	4	1140	456	9	0.5	0.2						
30089	强硬之争	t_huiyi_sub_name_30089	3	赤鬼王其实不想加入这场比武的，但是既然来了就要跟两个拥有女汉子之力的萌妹子较量一波，更何况下面还有我带着很多赤鬼给她加油助威呢	t_huiyi_sub_lang_30089	90010503	90010204	90010057			3	32	930	372	34	1	0.4	25	5	0			
30090	一言不发	t_huiyi_sub_name_30090	3	我今天我坐在隔壁的桌子那里看着机械女仆服务这边两个人的时候场景简直是喜感极了：一个一言不发面无表情地对着咖啡发呆，一个狂吃到之前盛小蛋糕的空盘子已经摞成了小山，至于机械女仆，只是一个吃货的话她还是应付地过来的	t_huiyi_sub_lang_30090	90010400	90010205	90010035			3	4	930	372	9	1	0.4	25	5	0			
30091	时间掠取	t_huiyi_sub_name_30091	3	本来不应该相遇的狂姗和C.C.在这个时空里奇迹般的相遇了…机甲将军欣慰的说，“那边那个穿裙子的双马尾妹子再也不用担心时间不够用了，但是好像C.C.还一直苦恼着”	t_huiyi_sub_lang_30091	90010501	90010211	90010027			3	3	930	372	8	1	0.4	28	5	0			
30092	完全碾压	t_huiyi_sub_name_30092	3	眼前的这位蝴蝶唱功非常的好，枪法又十分惊人，同时又是网络偶像担当…平时端庄的女武神和相对威严一些的斗人少尉都快羡慕嫉妒恨死了…我也只能偷偷地记载这里，否则会被斗人少尉收拾的	t_huiyi_sub_lang_30092	90010504	90010202	90010024			3	31	930	372	33	1	0.4	28	5	0			
30093	上蹿下跳	t_huiyi_sub_name_30093	3	“毕竟召唤师是一个喜欢不停地搞恶作剧、用各种方式捉弄自己亲近的人的小恶魔，所以我们要尽可能地容忍她爱护她。”女武神一边这样说着，一边和月兔一起按着分分钟想上去揍召唤师的zero…	t_huiyi_sub_lang_30093	90010502	90010206	90010024	90010052		4	32	960	384	34	1	0.4	23	5	0			
30094	追忆过去	t_huiyi_sub_name_30094	3	狂姗就这样通过Yod看到了在座几位的过去的记忆，可能是各位的黑历史太多了吧，反应过来发生了什么的明日少尉瞬间就把狂姗按在了茶几上，紧接着就是周围一群人对着狂姗的胖揍	t_huiyi_sub_lang_30094	90010501	90010201	90010062	90010057		4	3	960	384	8	1	0.4	24	5	0			
30095	配合除鬼	t_huiyi_sub_name_30095	3	鬼巫女还是很喜欢这几个搭档的，强袭可以做正面刺客，火女是后排远程火属性输出，三竹立又是坦克可以正面上，而鬼巫女自己上去就可尽情的挥舞自己手中的刀了，到底还是搭配作战开心啊	t_huiyi_sub_lang_30095	90010503	90010404	90010067	90010006		4	4	960	384	9	1	0.4	27	5	0			
30096	偶像计划	t_huiyi_sub_name_30096	3	蝴蝶倒是希望扩大她的偶像计划，让她周围所有的伙伴都能变成偶像一样，但是当她和波波利以及zero去细谈这个事情的时候，这两个人到底还是太难交流了	t_huiyi_sub_lang_30096	90010504	90010206	90010205			3	32	1080	432	34	1	0.4	23	6	0			
30097	速度至上	t_huiyi_sub_name_30097	3	这几个人关于速度的讨论简直就像是一场真理大辩论的感觉，但是最后所有人一致认为只有出手或者攻击速度足够高，才是最完美的战斗方式，可是你们有没有考虑过实际的战斗力问题捏~	t_huiyi_sub_lang_30097	90010500	90010208	90010212			3	3	1080	432	8	1	0.4	27	6	0			
30098	全武行	t_huiyi_sub_name_30098	3	今天机械女仆看见这几个人还是感觉蛮懵的，明明是来喝咖啡的，为什么还一个个都带着自己的武器，尤其那边的波波利，把那么长的枪往桌子上一横还让人怎么用这桌子啊	t_huiyi_sub_lang_30098	90010503	90010202	90010205			3	5	1080	432	10	1	0.4	23	6	0			
30099	顺势攻击	t_huiyi_sub_name_30099	3	黑子有的时候会抱着双枪少女进行各种位移，而双枪少女伴随着这些位移进行各种射击，虽然效果要好得多，但是事实上钢妹由于需要展开防御结界的问题，对她们这种位移还是很苦恼	t_huiyi_sub_lang_30099	90010400	90010406	90010214			3	4	1080	432	9	1	0.4	28	6	0			
30100	正义之光	t_huiyi_sub_name_30100	3	一次击退异界生物的过程中，骑士女皇的剑突然释放出极强的光芒，然而这束光在此之后再也没有出现过，除了这些见证者们给人们证明它存在过	t_huiyi_sub_lang_30100	90010400	90010214	90010211	90010007	90010062	5	3	1140	456	8	1	0.4	24	6	0			
30101	帮大忙	t_huiyi_sub_name_30101	3	召唤师总是用各种恶作剧打发时间，以至于执行任务的时候都在不停搞恶作剧，这次欲望君主暂时收走了她恶搞的欲望，人民群众拍手称快普天同庆	t_huiyi_sub_lang_30101	90010502	90010401	90010207	90010053	90010055	5	4	1140	456	9	1	0.4	27	6	0			
30102	后颈之痛	t_huiyi_sub_name_30102	3	奈亚酱总是跟我抱怨，遇到三竹立的时候总是觉得脖子后面的肉阵阵发痛…所以奈亚酱啊，你之前到底有多少种形态啊	t_huiyi_sub_lang_30102	90010503	90010406	90010213	90010007	90010052	5	32	1140	456	34	1	0.4	28	6	0			
30103	撕裂时空	t_huiyi_sub_name_30103	3	阿紫自己撕开了一个空间的裂口，而这极大地方便了为了聚会还要各种跑远路的妹子们	t_huiyi_sub_lang_30103	90010400	90010206	90010215	90010403		4	5	1260	504	10	1	0.4	26	7	0			
30104	蜜汁兼职	t_huiyi_sub_name_30104	3	“那几个人，怎么不去找一个施工队的兼职？最好是那种炸山开路的”搞恶作剧被捉到痛揍一顿的召唤师吐槽到	t_huiyi_sub_lang_30104	90010502	90010204	90010206	90010401		4	32	1260	504	34	1	0.4	28	7	0			
30105	武装突袭	t_huiyi_sub_name_30105	3	真是谜一样的战术，紫妈打开一个传送门，刷拉拉地从传送门的另外一个出口冲出来一群大兵…这世界太疯狂简直不知道该怎么说了	t_huiyi_sub_lang_30105	90010503	90010207	90010215	90010403	90010201	5	5	1440	576	10	1	0.4	26	8	0			
30106	女皇之怒	t_huiyi_sub_name_30106	3	“一群不好好训练的家伙！给我出去跑圈去！”然后我就见到这个超高规格的罚跑队伍…阳台上的我喝着茶，嗯，今天的风儿怎么这么喧嚣	t_huiyi_sub_lang_30106	90010400	90010213	90010404	90010405	90010203	5	3	1440	576	8	1	0.4	23	8	0			
30107	冥界守卫	t_huiyi_sub_name_30107	3	这个差不多就是义工的性质了，那些试图造反或者是流窜的高阶亡灵都将被三竹立和阿丝奈所“收割”，毕竟之前她们也没有手下留情过	t_huiyi_sub_lang_30107	90010500	90010503	90010208			3	5	2100	840	10	1	0.4	26	9	0			
30108	梦中自由	t_huiyi_sub_name_30108	3	在妖妄之梦所创造的梦境中，一切都是依照妖妄之梦的意志去改变的，三竹立第一次摆脱了机动装置的束缚，而蝴蝶也开了她梦想的超大型演唱会	t_huiyi_sub_lang_30108	90010503	90010504	90010207			3	5	2100	840	10	1	0.4	27	9	0			
30109	紧急调令	t_huiyi_sub_name_30109	3	骑士女皇很喜欢有狂姗帮助执行各种任务，换做斩击天使或是灼眼之类的，无法做到狂姗这种一来来一群的支援	t_huiyi_sub_lang_30109	90010400	90010501	90010401	90010008		4	5	1650	660	10	2	0.8	28	9	0			
30110	双刃之寒	t_huiyi_sub_name_30110	3	魔法剑客和召唤师也开始考虑到底要不要也加入两把冷兵器搭配的行列，毕竟三竹立和黄金神王战斗的背影真心很好看	t_huiyi_sub_lang_30110	90010503	90010502	90010402	90010036		4	1	16500	6600	6	2	0.8	27	9	0			
30111	重金包场	t_huiyi_sub_name_30111	3	这一定是座敷童子的怪趣味，她居然自掏腰包把这一群人凑在一起开了个大型的演唱会，但是让骑士女皇去伴舞真的合适么	t_huiyi_sub_lang_30111	90010504	90010400	90010403	90010203	90010069	5	4	1830	732	9	2	0.8	24	11	0			
30112	斩击硬币	t_huiyi_sub_name_30112	3	几位参与实验的大佬们故意降低了自己的攻击速度，逐步训练斩击天使的反应能力，没想到斩击天使表现还真是不俗，居然迎面劈开了炮姐五分力射出的硬币，却被迎面的冲击波吹倒了	t_huiyi_sub_lang_30112	90010400	90010503	90010203	90010403	90010008	5	32	1830	732	34	2	0.8	24	11	0			
30113	打成一片	t_huiyi_sub_name_30113	3	赤鬼王相对于另外一位鬼王要讨人喜欢的多，即便是很高层的战斗人员也喜欢和她一起玩，真正尴尬的一点就是周围总是有一群围观的赤鬼们	t_huiyi_sub_lang_30113	90010500	90010501	90010213	90010208	90010057	5	3	1830	732	8	2	0.8	25	11	0			
30114	梦境边缘	t_huiyi_sub_name_30114	3	三竹立成功守卫了梦境边缘，并击退了所有试图闯入妖妄之梦梦境的人，然而几位姑娘用各种方式调查之后也没有搞清楚这群入侵者到底是从哪儿来的	t_huiyi_sub_lang_30114	90010503	90010501	90010207	90010203	90010206	5	4	1980	792	9	2	0.8	26	11	0			
30115	穿越混沌	t_huiyi_sub_name_30115	3	阿紫透过境界看到的奈亚酱是没有具体形态的，更多的时候是一个瘦高的中年男人，不过现场奈亚酱那邪魅的一笑真是让人起了一身冷汗	t_huiyi_sub_lang_30115	90010504	90010500	90010213	90010201	90010215	5	3	1980	792	8	2	0.8	25	11	0			
30116	加速之弹	t_huiyi_sub_name_30116	3	估计也就是有狂姗的情况下，几位还能体会一下快速连续攻击的感觉，当事人炮姐称，“简直是累死老娘了”	t_huiyi_sub_lang_30116	90010504	90010501	90010208	90010203	90010204	5	32	1980	792	34	2	0.8	24	11	0			
30117	干扰测试	t_huiyi_sub_name_30117	3	斩击天使总是在冲刺的时候会被各种东西干扰以至于不能正常发挥，所以这次训练的时候一排妹子一边跳啦啦操一边训练她…真壮观…	t_huiyi_sub_lang_30117	90010503	90010502	90010504	90010403		4	32	2820	1128	34	2	0.8	28	13	0			
30118	正面突袭	t_huiyi_sub_name_30118	3	我们从正面突袭了一个已经被异界生物的小行星…然后我快被几位潇洒的配合给吓哭了	t_huiyi_sub_lang_30118	90010502	90010400	90010503	90010402		4	5	2820	1128	10	2	0.8	25	13	0			
40001	暗影侵袭	t_huiyi_sub_name_40001	4	明日少尉和我吐槽她发动技能的时候就像是机车发动时的黑烟，虽然这样吐槽着，但是她自己还是觉得蛮帅的，到底还是花样晒技能	t_huiyi_sub_lang_40001	90010201					1	31	180	72									
40002	超能狩猎	t_huiyi_sub_name_40002	4	双枪少女也是要成为超能者狩猎人的角色啊，这还是从时空的裂缝中看见的残影，到底是为什么呢	t_huiyi_sub_lang_40002	90010406					1	4	180	72									
40003	不苟言笑	t_huiyi_sub_name_40003	4	今天给斗人少尉汇报战斗数据的时候又看到了一脸冷酷的样子，斗人少尉本来挺活泼的，只是公事公办已经成为了一种习惯	t_huiyi_sub_lang_40003	90010202					1	1	1800	720									
40004	活泼尚存	t_huiyi_sub_name_40004	4	居然从房间的门缝中看见斗人少尉在逗自己的仓鼠玩，那个状态只能用粘腻来形容，至于为什么我会从门缝偷看还请不要质疑，我只是路过，单纯地路过	t_huiyi_sub_lang_40004	90010202					1	31	180	72									
40005	杀戮之心	t_huiyi_sub_name_40005	4	家政实习参观中的zero居然一个忍不住杀掉了所参观的养鸡场中的所有鸡，要不是及时制止估计连养鸡场看门的大黄都要变成狗肉火锅了	t_huiyi_sub_lang_40005	90010206					1	31	180	72									
40006	高效女仆	t_huiyi_sub_name_40006	4	女仆长大概的时间控制能力也是可怕的很，不过善加使用的话，很多一个月也做不完的工作她也能够在瞬间做完，只是看起来一脸疲惫的样子就是了	t_huiyi_sub_lang_40006	90010405					1	5	180	72									
40007	双扇舞	t_huiyi_sub_name_40007	4	随着火女的到来，扇子已经成了基地里比较常见的武器了，不过还是火女的扇子扇起来的风更暖一些…烫烫烫！！！	t_huiyi_sub_lang_40007	90010404					1	31	180	72									
40008	连续轰击	t_huiyi_sub_name_40008	4	至今没有找到合适的方式给黑色射手进行连续的射速测试，毕竟每发炮弹威力都很大，射速过大估计都会把试验场轰平…	t_huiyi_sub_lang_40008	90010204					1	32	180	72									
40009	镇定治疗	t_huiyi_sub_name_40009	4	我被派去送zero进行镇定治疗，不过zero还是蛮配合的，跟着这样危险的少女走在一起真的害怕是不是下一秒就会死在她的手里…	t_huiyi_sub_lang_40009	90010206					1	3	180	72									
40010	天降之箭	t_huiyi_sub_name_40010	4	一卡螺丝表达方式比较单一，这年头居然还想到用弓箭来传递信息，但是远远看见从天空中飞下来一根箭，这种恐怖的回忆我真是再也不愿意想起	t_huiyi_sub_lang_40010	90010403					1	4	180	72									
40011	破坏者	t_huiyi_sub_name_40011	4	基地的自动售货机又坏掉了，我已经不知道这是第几次给炮姐传送罚款单了，其实基地的自动售货机不会无缘无故吞硬币，只是炮姐的上踢腿已经变成了习惯	t_huiyi_sub_lang_40011	90010203					1	1	1800	720									
40012	灼眼之人	t_huiyi_sub_name_40012	4	每次和灼眼公主对视都能感受到眼神中带着一种热量，不过貌似灼眼公主的眼镜并没有着火，不然的话滴眼药水也会瞬间沸腾的吧	t_huiyi_sub_lang_40012	90010401					1	32	180	72									
40013	烈焰之刃	t_huiyi_sub_name_40013	4	我分析研究了好久都不能够理解为什么灼眼公主的剑上总是被一层火焰包裹着，大概和特殊的材质有关系？	t_huiyi_sub_lang_40013	90010401					1	32	180	72									
40014	生前记忆	t_huiyi_sub_name_40014	4	如果上次幽灵公主收集春天是为了复活一个人，那么今天我在这樱花树下看到的尸体又是谁的呢…	t_huiyi_sub_lang_40014	90010208					1	1	1800	720									
40015	侦探少女	t_huiyi_sub_name_40015	4	基本上基地里出现的大事小情都是由双枪少女进行调查的，虽然今天我拜托她寻找我的钥匙最后只是掉落在床缝中，不过她一脸认真的样子还是蛮动人的	t_huiyi_sub_lang_40015	90010406					1	3	180	72									
40016	老龄生活	t_huiyi_sub_name_40016	4	今天下午去红白那里拜访她，就看着她一边打着哈欠一边坐在鸟居下晒太阳，完全意义上的懒洋洋的状态…你不是很缺钱嘛这位少女？	t_huiyi_sub_lang_40016	90010209					1	32	180	72									
40017	守望特工	t_huiyi_sub_name_40017	4	妖妄之梦今天保镖一样神情搞得我真的想给她带个墨镜上去，可是只要我一说树丛里有妖怪，她又会吓得吧两把刀都拔出来，连半灵都开始颤抖了	t_huiyi_sub_lang_40017	90010207					1	5	180	72									
40018	伤无痛处	t_huiyi_sub_name_40018	4	刚才无意间看见了对着自己伤口发呆的波波利，赶忙帮她包扎了伤口，真不知道这个少女是不是不知道什么叫做痛楚，还是说她不知道应该对痛楚作何反应	t_huiyi_sub_lang_40018	90010205					1	5	180	72									
40019	一刀成佛	t_huiyi_sub_name_40019	4	妖妄之梦轻易是不会斩鬼的，毕竟她的刀可以将妖怪直接斩成佛，我一开始说这不是件好事么，她却认为会有一些人无法得到制裁，这是不对的	t_huiyi_sub_lang_40019	90010207					1	31	180	72									
40020	音波攻击	t_huiyi_sub_name_40020	4	真的是那种将声音具象化的攻击，而我今天也是第一次没有通过什么设备就实实在在地看见了声音的形状，简直是酷毙了	t_huiyi_sub_lang_40020	90010212					1	3	180	72									
40021	暗影突袭	t_huiyi_sub_name_40021	4	最近有合法妖怪汇报说黑暗的小巷里总是会从天上跳下来一个一手持刀一手持枪的女战士，刚准备战斗却一脸认错人的样子…我不是已经把回收名单给魔法剑客了么…	t_huiyi_sub_lang_40021	90010402					1	4	180	72									
40022	螯合动力	t_huiyi_sub_name_40022	4	那天在和助手研究的时候惊奇的发现其实雪女也是可以像炮姐一样发射硬币的，只是动力的组成和炮姐完全不同就是了，雪女发射出来的简直就是冰块	t_huiyi_sub_lang_40022	90010203	90010062				2	4	210	84									
40023	无实体性	t_huiyi_sub_name_40023	4	我还是接触到黄金神王才知道的，魔法剑客的剑虽然看起来很真实但是总体也是具有强无实体性的，严格上讲这种武器能否攻击到物体完全是根据使用者意愿来的	t_huiyi_sub_lang_40023	90010402	90010036				2	4	210	84									
40024	强势女子	t_huiyi_sub_name_40024	4	和机甲将军的酒局上我得知，一开始的机甲将军简直就像是火爆浪子一样不受控制，直到他遇到了比她强势不知道多少倍的斗人少尉，从此以后我变得更加害怕斗人少尉了	t_huiyi_sub_lang_40024	90010202	90010027				2	32	210	84									
40025	神秘援助	t_huiyi_sub_name_40025	4	我遇到的第一个，在强敌(斗人少尉)即将抹杀我的时候，第一个毫无保留地帮助我的人，虽然我知道斗人少尉不是坏人，但是果然我还是对明日少尉的好感度更多一些	t_huiyi_sub_lang_40025	90010201	90010100				2	32	210	84									
40026	奇怪遭遇	t_huiyi_sub_name_40026	4	这张明信片是钢妹试图寄给原时空中的我的，上面记载着她和妖妄之梦的半灵共同度过的美好时光，由于邮递不搞穿越所以当时的我也没有收到，不过我还是比较好奇当时没有半灵陪伴的妖妄之梦是个什么状态	t_huiyi_sub_lang_40026	90010207	90010101				2	5	210	84									
40027	神经附属	t_huiyi_sub_name_40027	4	今天和黑色射手约会的时候，她的一个喷嚏让远方的强袭天使的武器自动启动了，到该是因为强袭天使的配装为了分担一些计算压力，连接到了黑色射手的神经网络上，所以黑色射手的一举一动都会对强袭天使的配装有影响	t_huiyi_sub_lang_40027	90010204	90010006				2	4	210	84									
40028	动态目标	t_huiyi_sub_name_40028	4	今天进行的是炮击天使射击动态目标的测试，我觉得我选择黑子做她的训练弹设计目标实在是太过分了，训练结束之后她恨不得上实弹把我轰成炮灰	t_huiyi_sub_lang_40028	90010214	90010007				2	32	210	84									
40029	瞬移赛高	t_huiyi_sub_name_40029	4	机甲将军总是那种硬碰硬的死脑筋，为了改变他的思路，我邀请黑子在我和赤鬼王的见证下从某种意义上教训了机甲将军一下，然后…我现在得去报销机甲将军的机甲修缮费用	t_huiyi_sub_lang_40029	90010214	90010027	90010057			3	5	240	96									
40030	优雅集会	t_huiyi_sub_name_40030	4	"灼眼公主被要求接受关于“优雅”的训练,在我的注视下她真的能够端庄地跟九尾和白蛇妖一起坐在茶桌上优雅地端起茶杯喝茶，只是莫名其妙地茶杯里的茶沸腾了"	t_huiyi_sub_lang_40030	90010401	90010059	90010066			3	4	240	96									
40031	绝对虐杀	t_huiyi_sub_name_40031	4	夜魇的捉迷藏时间~这次夜魇在白蛇妖定位辅助阿紫的情况下分分钟都能把夜魇从各种奇怪的地方揪出来，即便是夜魇同学从树林里钻了出来跑到了基地里的女厕所并且还上了锁	t_huiyi_sub_lang_40031	90010215	90010049	90010059			3	3	240	96									
40032	无惧天使	t_huiyi_sub_name_40032	4	这是一卡螺丝私下里给我讲的0.0简直是各种无所畏惧啊	t_huiyi_sub_lang_40032	90010403	90010059	90010006	90010007		4	5	270	108									
40033	幽暗之力	t_huiyi_sub_name_40033	4	幽灵公主不仅掌管着整个冥界的亡灵，同时也掌控着所有幽暗的力量，所以从逻辑上讲夜魇和两位鬼王和幽灵公主都是从属关系，至于白蛇妖的，不要被她洁白的外表所迷惑，其实她也是来源自幽暗方向的	t_huiyi_sub_lang_40033	90010208	90010057	90010042	90010059	90010049	5	3	300	120									
40034	后宫代表	t_huiyi_sub_name_40034	4	我自打穿越到这个时空以后就变成了现在这种后宫数不清楚的状态，这可跟我之前在现实世界中相比简直就是天壤之别，事实上在现实生活中我也没有太多的妹子交流，如果说是想回家的话，我宁愿将我的剩下的生命都在这个世界里度过	t_huiyi_sub_lang_40034	90010213	90010055	90010100	90010101	90010062	5	32	300	120									
40035	绝世姐妹	t_huiyi_sub_name_40035	4	据说幽灵公主还是普通人类的时候阿紫就认识幽灵公主，一直是特别好的朋友，不过在我看来，阿紫那清奇的脑回路也只有幽灵公主能够忍受她了	t_huiyi_sub_lang_40035	90010208	90010215				2	32	360	144									
40036	驱与猎	t_huiyi_sub_name_40036	4	相对来说红白还是比较客气的，恶魔猎人总是试图杀掉各种恶魔，而红白只是驱逐他们，但是我知道红白也是试图从所有鬼或魔身上榨干所有钱…	t_huiyi_sub_lang_40036	90010209	90010402				2	1	3600	1440									
40037	谁与争锋	t_huiyi_sub_name_40037	4	如果不是条约限定的话，这两个人自身的实力是可以毁灭世界的：一个拥有相当于死星的火力，一个人的武器是弑神专用，在虚拟试验场见到了以后还是有大片的感觉的	t_huiyi_sub_lang_40037	90010403	90010205				2	31	360	144									
40038	报销狂魔	t_huiyi_sub_name_40038	4	所谓红白方面与总部关系不好，其实就是红白每次都试图用各种方式试图让总部为她报销各种账单，这家伙是不是缺钱缺疯了	t_huiyi_sub_lang_40038	90010201	90010209				2	1	3600	1440									
40039	家政偶像	t_huiyi_sub_name_40039	4	妖妄之梦作为一个庭师最想成为的就是女仆长那样的女仆，只是办事的效率永远赶不上女仆长，所以我要不要把事情的真相告诉妖妄之梦呢	t_huiyi_sub_lang_40039	90010405	90010207				2	31	360	144									
40040	绯弹残影	t_huiyi_sub_name_40040	4	幽灵公主跟我说她能看见双枪少女身体内的绯弹，虽然不知道为什么，但是就是能真真切切地看见这些，但是显然幽灵公主不但算做出什么干涉	t_huiyi_sub_lang_40040	90010406	90010208				2	4	360	144									
40041	新型犯罪	t_huiyi_sub_name_40041	4	炮姐居然唆使初音战士用声音将自动售货机里卡住的硬币镇落下来，虽然我及时制止了她们，但是还是被初音战士这一击镇到了，现在在医院检查耳膜中	t_huiyi_sub_lang_40041	90010203	90010212				2	1	3600	1440									
40042	范围攻击	t_huiyi_sub_name_40042	4	黑子其实只是逗逗灼眼公主，谁料到灼眼公主认真了，她让我闪开以后凭空就是一团全范围的火焰，然后就落下了被火熏黑了的黑子同学…	t_huiyi_sub_lang_40042	90010214	90010401				2	31	360	144									
40043	节奏动感	t_huiyi_sub_name_40043	4	我今天看见训练场上的黑色射手被初音战士活生生带了一波节奏，所有炮弹都是按节拍打出去的，还好命中率是不错的，不过我是彻底笑疯了	t_huiyi_sub_lang_40043	90010204	90010212				2	32	360	144									
40044	少儿不宜	t_huiyi_sub_name_40044	4	天哪我在炮姐的房间看见了什么！？啊我的满级钛合金硬化氪金狗眼！！！！！	t_huiyi_sub_lang_40044	90010203	90010214				2	3	360	144									
40045	物理圣剑	t_huiyi_sub_name_40045	4	奈亚酱又一次用她那长相诡异的兵器向双枪少女证明了：撬棍才是真正意义上的物理学圣剑，然而，事实的真相是，你这少女的外表下装的根本不是少女的灵魂吧喂！	t_huiyi_sub_lang_40045	90010213	90010406				2	4	360	144									
40046	硬币盗贼	t_huiyi_sub_name_40046	4	炮姐跟我说最近自己的很多硬币都不见了，我思考了一会儿去了灵梦那里，果然不出所料聆梦的香油钱箱里多了很多硬币，啧啧	t_huiyi_sub_lang_40046	90010209	90010203				2	3	360	144									
40047	鲜明反差	t_huiyi_sub_name_40047	4	幽灵公主怎么看都都只是一个贪吃的萌妹子，而黑色射手感觉就像是一个老干部作风的女汉子…拉着她俩出去逛街效果真的是…很清奇	t_huiyi_sub_lang_40047	90010204	90010208				2	3	360	144									
40048	万象之力	t_huiyi_sub_name_40048	4	今天的每日比武绝对是奈亚酱犯规了，在星际公约的要求下奈亚酱是要始终保持在现在的这种形态的，可是今天战斗过程中可能是被逼急了吧，奈亚酱直接变化出了好几种几乎无敌的形态碾压了初音战士和黄金神王	t_huiyi_sub_lang_40048	90010213	90010212	90010036			3	32	150	60	34	0.5	0.2						
40049	梦境训练	t_huiyi_sub_name_40049	4	妖妄之梦可以开启我们进入梦境的节点，在这里训练既不需要资源也不会有所损失，所以明日少尉和强袭天使互相糊了好长时间的镰刀	t_huiyi_sub_lang_40049	90010207	90010201	90010006			3	32	150	60	34	0.5	0.2						
40050	土豪集会	t_huiyi_sub_name_40050	4	虽然不是也别明显，但是在和这三个人的聚会过程中，我才发现这三个人才是整个星际空间中最有实力的三大土豪：阿紫可以直接从逻辑上凭空制造钱，一卡螺丝又是天使的首领，至于座敷童子，她本身就很招财	t_huiyi_sub_lang_40050	90010403	90010215	90010069			3	3	150	60	8	0.5	0.2						
40051	死里逃生	t_huiyi_sub_name_40051	4	记得鬼巫女第一次见我的时候觉得我身上的气息不属于这个次元，差点把我当鬼直接斩除，还好斗人少尉出手阻挡，不然我现在就变成两半了	t_huiyi_sub_lang_40051	90010202	90010212	90010100	90010067		4	5	180	72	10	0.5	0.2						
40052	紫气东来	t_huiyi_sub_name_40052	4	红白下意识地一抡就正好打在了阿紫的脑袋上，到底还是红白太了解阿紫了么，看见一团紫烟就打过去大吼一句：“你就不能好好出现么！”	t_huiyi_sub_lang_40052	90010209	90010215	90010067	90010059		4	4	180	72	9	0.5	0.2						
40053	枕头战争	t_huiyi_sub_name_40053	4	一开始只是合宿时开心的小插曲，现在已然已经变成了一群人各自带着自己的部队用上千个枕头开始对扔…估计规模继续扩大的话武器还是枕头吧	t_huiyi_sub_lang_40053	90010204	90010213	90010057	90010036		4	32	180	72	34	0.5	0.2						
40054	强行雇佣	t_huiyi_sub_name_40054	4	红白缺钱估计是已经缺到了一定限度了，这次要她出击她居然跟斗人商量起来了出场费，结果不用我说你们也能猜到吧	t_huiyi_sub_lang_40054	90010202	90010209	90010069	90010036		4	3	180	72	8	0.5	0.2						
40055	结界强化	t_huiyi_sub_name_40055	4	我们试图一点点地提高钢妹防御结界的强度，没想到她一边喝着柠檬茶听着某支歌的时候展开的结界是最强的…然而，这会成瘾的	t_huiyi_sub_lang_40055	90010403	90010406	90010057	90010101		4	31	180	72	33	0.5	0.2						
40056	天降红白	t_huiyi_sub_name_40056	4	红白的袖子一不小心挂在了一卡螺丝的弓上，然而谁也没想到分体袖还能这么结实	t_huiyi_sub_lang_40056	90010203	90010209	90010403			3	32	300	120	34	0.5	0.2						
40057	异界之炮	t_huiyi_sub_name_40057	4	在红白的领导下，我们实现了通过紫妈撕开的传送门向另一个位置射击电磁炮的技术，但是位置是随机的	t_huiyi_sub_lang_40057	90010203	90010209	90010215			3	31	300	120	33	0.5	0.2						
40058	明目张胆	t_huiyi_sub_name_40058	4	这次红白强行从黑子的眼皮底下抢走了后者掉下的硬币，在紫妈的配合下还把黑子甩的远远的	t_huiyi_sub_lang_40058	90010209	90010215	90010214			3	4	300	120	9	0.5	0.2						
